Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Combined,Manufacturer,Category,Fuel Code,Fuel,Drivetrain
12194,57,9.0,209,Clarity PHEV,2019,,110.0,44.0,42.0,Honda,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
12067,45,9.0,209,Insight,2019,,,55.0,52.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
12068,45,9.0,209,Insight Touring,2019,,,51.0,48.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
12137,45,9.0,351,Ioniq,2019,,,55.0,55.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,
12138,45,9.0,351,Ioniq Blue,2019,,,57.0,58.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,
12061,41,1.0,351,Ioniq Electric,2019,150.0,136.0,,,Hyundai,Sedan/Wagon,ELEC,Electric,
12089,57,9.0,351,Ioniq Plug-in Hybrid,2019,,119.0,53.0,52.0,Hyundai,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
12210,41,1.0,351,Kona Electric,2019,132.0,120.0,,,Hyundai,SUV,ELEC,Electric,
12106,9,1.0,351,Nexo,2019,59.0,57.0,,,Hyundai,SUV,H2,Hydrogen Fuel Cell,
12107,9,1.0,351,Nexo Blue,2019,65.0,61.0,,,Hyundai,SUV,H2,Hydrogen Fuel Cell,
12139,45,9.0,351,Sonata Hybrid,2019,,,39.0,41.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,
12140,45,9.0,351,Sonata Hybrid SE,2019,,,40.0,42.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,
12203,35,1.0,385,F-Pace,2019,,,26.0,29.0,Jaguar,SUV,BD,Biodiesel (B20),
12103,41,1.0,385,I-PACE,2019,80.0,76.0,,,Jaguar,SUV,ELEC,Electric,
12204,35,1.0,385,XE,2019,,,32.0,36.0,Jaguar,Sedan/Wagon,BD,Biodiesel (B20),
12205,35,1.0,385,XE AWD,2019,,,30.0,34.0,Jaguar,Sedan/Wagon,BD,Biodiesel (B20),
12206,35,1.0,385,XF,2019,,,31.0,35.0,Jaguar,Sedan/Wagon,BD,Biodiesel (B20),
12207,35,1.0,385,XF AWD,2019,,,30.0,34.0,Jaguar,Sedan/Wagon,BD,Biodiesel (B20),
12141,45,9.0,275,Wrangler 4x4,2019,,,23.0,24.0,Jeep,SUV,HYBR,Hybrid Electric,
12142,45,9.0,275,Wrangler Unlimited 4x4,2019,,,22.0,22.0,Jeep,SUV,HYBR,Hybrid Electric,
